Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0140029,exocytic process,19_GO:0051179 localization,-4.1,17,7.7,18982,19,239,4,1.7,0.83,823749|824529|828060|837791,RABE1c|RAB8|SEC15B|KEU,-1.9
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0048532,anatomical structure arrangement,19_GO:0032502 developmental process,-4,6.5,5.7,18982,86,239,7,2.9,1.1,819969|820936|820940|825525|834868|835421|838039,OBE1|TPR2|RR1|TTA2|OBE2|BOB1|TTA1,-1.8
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0006891,intra-Golgi vesicle-mediated transport,19_GO:0051179 localization,-3.9,9.9,6.4,18982,40,239,5,2.1,0.93,819069|826411|828587|833947|840065,RAB6A|AT4G08520|AT4G24840|SGR4|AT1G31780,-1.7
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-3.8,3.6,4.8,18982,265,239,12,5,1.4,817874|820408|821705|824036|827124|828151|830912|831809|831976|836163|836269|839419,SAR1|RBR1|AHP1|CDC2|ARD1|MPK4|PAS2|EXO70A1|FASS|SIZ1|PXY|VAMP721,-1.7
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-3.8,2.7,4.4,18982,533,239,18,7.5,1.7,815247|816556|816961|818761|819979|820940|828060|828972|830000|830912|831197|831809|831976|835421|835702|836163|840032|843917,XTH4|MUR3|LRL1|TFIIB|SCN1|RR1|SEC15B|CKL6|ROPGEF1|PAS2|KEG|EXO70A1|FASS|BOB1|AT5G56040|SIZ1|FEI1|ARAC5,-1.7
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0000082,G1/S transition of mitotic cell cycle,19_GO:0009987 cellular process,-3.8,26,8.6,18982,9,239,3,1.3,0.72,820408|824036|829564,RBR1|CDC2|CYCD3;1,-1.7
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0009888,tissue development,19_GO:0032502 developmental process,-3.8,2.4,4.3,18982,687,239,21,8.8,1.8,816961|817371|818761|819969|819979|820408|820936|820940|824036|825525|829564|831809|834868|835421|835689|835702|836269|837381|838039|839621|843377,LRL1|NCRK|TFIIB|OBE1|SCN1|RBR1|TPR2|RR1|CDC2|TTA2|CYCD3;1|EXO70A1|OBE2|BOB1|D6PK|AT5G56040|PXY|AT1G08590|TTA1|HK3|BCA4,-1.7
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0008104,protein localization,19_GO:0051179 localization,-3.8,2.4,4.3,18982,739,239,22,9.2,1.9,817649|818594|819069|819114|819959|823749|823827|824529|825321|826411|828445|828587|829697|831809|833947|834706|835046|837150|837791|838792|840987|843607,SKdZeta|CLC2|RAB6A|SEC61 BETA|p24beta2|RABE1c|TOC75-III|RAB8|AT3G61480|AT4G08520|AT4G23460|AT4G24840|AKR2|EXO70A1|SGR4|AT5G46630|EXO84B|GSK1|KEU|p24delta5|RAB18|TIM23-2,-1.7
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0000911,cytokinesis by cell plate formation,19_GO:0009987 cellular process,-3.7,7.1,5.7,18982,67,239,6,2.5,1,817874|824036|828151|831809|831976|839419,SAR1|CDC2|MPK4|EXO70A1|FASS|VAMP721,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0032506,cytokinetic process,19_GO:0009987 cellular process,-3.6,6.9,5.6,18982,69,239,6,2.5,1,817874|824036|828151|831809|831976|839419,SAR1|CDC2|MPK4|EXO70A1|FASS|VAMP721,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:1902410,mitotic cytokinetic process,19_GO:0009987 cellular process,-3.6,6.9,5.6,18982,69,239,6,2.5,1,817874|824036|828151|831809|831976|839419,SAR1|CDC2|MPK4|EXO70A1|FASS|VAMP721,-1.6
WS_c1_which_mclass____5___1_,KEGG Pathway,24,ath04626,Plant-pathogen interaction,,-3.6,4.4,4.9,18982,164,239,9,3.8,1.2,817245|823492|824920|828151|829480|830366|831123|834842|837785,CAM5|CAM7|CPK32|MPK4|BAK1|CPK1|CPK7|RBOHD|AT1G12310,-1.6
WS_c1_which_mclass____5___1_,KEGG Pathway,24,ko04626,Plant-pathogen interaction,,-3.6,4.4,4.9,18982,164,239,9,3.8,1.2,817245|823492|824920|828151|829480|830366|831123|834842|837785,CAM5|CAM7|CPK32|MPK4|BAK1|CPK1|CPK7|RBOHD|AT1G12310,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0040008,regulation of growth,19_GO:0040007 growth,-3.6,3.6,4.6,18982,240,239,11,4.6,1.4,818761|819069|820408|820940|828972|830000|830398|830912|832196|835702|836163,TFIIB|RAB6A|RBR1|RR1|CKL6|ROPGEF1|RUL1|PAS2|NPH4|AT5G56040|SIZ1,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0071215,cellular response to abscisic acid stimulus,19_GO:0050896 response to stimulus,-3.6,3.6,4.6,18982,241,239,11,4.6,1.4,817170|818411|824214|824920|828714|829547|830556|831197|833752|836163|839621,GP ALPHA 1|PYL4|SNRK2.2|CPK32|ABI1|ABF3|CIPK15|KEG|AT5G37740|SIZ1|HK3,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0097306,cellular response to alcohol,19_GO:0050896 response to stimulus,-3.6,3.6,4.6,18982,241,239,11,4.6,1.4,817170|818411|824214|824920|828714|829547|830556|831197|833752|836163|839621,GP ALPHA 1|PYL4|SNRK2.2|CPK32|ABI1|ABF3|CIPK15|KEG|AT5G37740|SIZ1|HK3,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0010015,root morphogenesis,19_GO:0032501 multicellular organismal process,-3.6,3.4,4.5,18982,282,239,12,5,1.4,816961|819969|819979|820940|826983|831809|832196|832658|834868|835689|835702|844105,LRL1|OBE1|SCN1|RR1|AMT1;1|EXO70A1|NPH4|IAA28|OBE2|D6PK|AT5G56040|LAX3,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-3.6,4.3,4.8,18982,166,239,9,3.8,1.2,816556|817649|828151|829387|829480|829676|830708|837150|837362,MUR3|SKdZeta|MPK4|SHM3|BAK1|BSK1|BIM1|GSK1|BSL2,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0048364,root development,19_GO:0032501 multicellular organismal process,-3.6,2.6,4.2,18982,558,239,18,7.5,1.7,816961|817685|819969|819979|820940|826983|829597|831809|832174|832196|832658|834868|835177|835689|835702|837637|838916|844105,LRL1|CPUORF7|OBE1|SCN1|RR1|AMT1;1|AGB1|EXO70A1|WAV2|NPH4|IAA28|OBE2|SDHAF2|D6PK|AT5G56040|SNRK2.4|PIN7|LAX3,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0071229,cellular response to acid chemical,19_GO:0050896 response to stimulus,-3.6,2.6,4.3,18982,510,239,17,7.1,1.7,816556|817170|818411|820327|824214|824920|828151|828714|829387|829547|829597|830556|831197|831375|833752|836163|839621,MUR3|GP ALPHA 1|PYL4|SPY|SNRK2.2|CPK32|MPK4|ABI1|SHM3|ABF3|AGB1|CIPK15|KEG|GASA4|AT5G37740|SIZ1|HK3,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0022622,root system development,19_GO:0032501 multicellular organismal process,-3.6,2.6,4.2,18982,559,239,18,7.5,1.7,816961|817685|819969|819979|820940|826983|829597|831809|832174|832196|832658|834868|835177|835689|835702|837637|838916|844105,LRL1|CPUORF7|OBE1|SCN1|RR1|AMT1;1|AGB1|EXO70A1|WAV2|NPH4|IAA28|OBE2|SDHAF2|D6PK|AT5G56040|SNRK2.4|PIN7|LAX3,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0009880,embryonic pattern specification,19_GO:0032501 multicellular organismal process,-3.5,12,6.5,18982,26,239,4,1.7,0.83,825525|835421|838039|838916,TTA2|BOB1|TTA1|PIN7,-1.6
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0009738,abscisic acid-activated signaling pathway,19_GO:0023052 signaling,-3.5,3.8,4.6,18982,208,239,10,4.2,1.3,817170|818411|824214|824920|828714|829547|830556|831197|833752|836163,GP ALPHA 1|PYL4|SNRK2.2|CPK32|ABI1|ABF3|CIPK15|KEG|AT5G37740|SIZ1,-1.5
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0009933,meristem structural organization,19_GO:0032502 developmental process,-3.5,6.4,5.3,18982,74,239,6,2.5,1,819969|820936|820940|825525|834868|838039,OBE1|TPR2|RR1|TTA2|OBE2|TTA1,-1.5
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0043401,steroid hormone mediated signaling pathway,19_GO:0023052 signaling,-3.4,6.4,5.2,18982,75,239,6,2.5,1,817649|829480|829676|830708|837150|837362,SKdZeta|BAK1|BSK1|BIM1|GSK1|BSL2,-1.5
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0009742,brassinosteroid mediated signaling pathway,19_GO:0023052 signaling,-3.4,6.4,5.2,18982,75,239,6,2.5,1,817649|829480|829676|830708|837150|837362,SKdZeta|BAK1|BSK1|BIM1|GSK1|BSL2,-1.5
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0048545,response to steroid hormone,19_GO:0050896 response to stimulus,-3.4,6.4,5.2,18982,75,239,6,2.5,1,817649|829480|829676|830708|837150|837362,SKdZeta|BAK1|BSK1|BIM1|GSK1|BSL2,-1.5
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0071383,cellular response to steroid hormone stimulus,19_GO:0050896 response to stimulus,-3.4,6.4,5.2,18982,75,239,6,2.5,1,817649|829480|829676|830708|837150|837362,SKdZeta|BAK1|BSK1|BIM1|GSK1|BSL2,-1.5
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0009741,response to brassinosteroid,19_GO:0050896 response to stimulus,-3.4,5.2,4.9,18982,106,239,7,2.9,1.1,817649|829480|829564|829676|830708|837150|837362,SKdZeta|BAK1|CYCD3;1|BSK1|BIM1|GSK1|BSL2,-1.5
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0044843,cell cycle G1/S phase transition,19_GO:0009987 cellular process,-3.4,20,7.4,18982,12,239,3,1.3,0.72,820408|824036|829564,RBR1|CDC2|CYCD3;1,-1.5
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0016049,cell growth,19_GO:0040007 growth,-3.4,2.6,4.1,18982,481,239,16,6.7,1.6,815247|816556|816961|818761|819069|819979|820408|821705|828060|828972|830000|831809|831976|836163|840032|843917,XTH4|MUR3|LRL1|TFIIB|RAB6A|SCN1|RBR1|AHP1|SEC15B|CKL6|ROPGEF1|EXO70A1|FASS|SIZ1|FEI1|ARAC5,-1.5
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0040011,locomotion,19_GO:0040011 locomotion,-3.4,7.8,5.5,18982,51,239,5,2.1,0.93,818761|819969|834868|836163|837560,TFIIB|OBE1|OBE2|SIZ1|MAGO,-1.4
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0071367,cellular response to brassinosteroid stimulus,19_GO:0050896 response to stimulus,-3.3,6.1,5.1,18982,78,239,6,2.5,1,817649|829480|829676|830708|837150|837362,SKdZeta|BAK1|BSK1|BIM1|GSK1|BSL2,-1.4
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0009790,embryo development,19_GO:0032501 multicellular organismal process,-3.3,2.4,4,18982,584,239,18,7.5,1.7,819969|820936|821357|823827|824036|824956|825525|832216|834224|834868|835421|836269|837381|837560|838039|838345|838609|838916,OBE1|TPR2|BTS|TOC75-III|CDC2|SCE1|TTA2|EIF2 BETA|AT5G42190|OBE2|BOB1|PXY|AT1G08590|MAGO|TTA1|NOF1|EMB2719|PIN7,-1.4
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0000919,cell plate assembly,19_GO:0071840 cellular component organization or biogenesis,-3.2,17,6.8,18982,14,239,3,1.3,0.72,817874|831809|839419,SAR1|EXO70A1|VAMP721,-1.3
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0046794,transport of virus,19_GO:0051704 multi-organism process,-3.2,17,6.8,18982,14,239,3,1.3,0.72,819969|833947|834868,OBE1|SGR4|OBE2,-1.3
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0015833,peptide transport,19_GO:0051179 localization,-3.1,2.3,3.8,18982,613,239,18,7.5,1.7,814735|818594|819069|819114|819959|823749|823827|824529|825321|826411|828445|829697|833947|834706|837791|838792|840987|843607,PTR2|CLC2|RAB6A|SEC61 BETA|p24beta2|RABE1c|TOC75-III|RAB8|AT3G61480|AT4G08520|AT4G23460|AKR2|SGR4|AT5G46630|KEU|p24delta5|RAB18|TIM23-2,-1.2
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0044766,multi-organism transport,19_GO:0051704 multi-organism process,-3.1,16,6.5,18982,15,239,3,1.3,0.72,819969|833947|834868,OBE1|SGR4|OBE2,-1.2
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:1902579,multi-organism localization,19_GO:0051704 multi-organism process,-3.1,16,6.5,18982,15,239,3,1.3,0.72,819969|833947|834868,OBE1|SGR4|OBE2,-1.2
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0009875,pollen-pistil interaction,19_GO:0051704 multi-organism process,-3.1,6.7,5,18982,59,239,5,2.1,0.93,828060|831112|835046|837423|841164,SEC15B|SEC10|EXO84B|SNF4|SEC3A,-1.2
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:1905957,regulation of cellular response to alcohol,19_GO:0050789 regulation of biological process,-3,4.6,4.5,18982,122,239,7,2.9,1.1,817170|824214|828714|830556|831197|833752|836163,GP ALPHA 1|SNRK2.2|ABI1|CIPK15|KEG|AT5G37740|SIZ1,-1.2
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:1901419,regulation of response to alcohol,19_GO:0050789 regulation of biological process,-3,4.6,4.5,18982,122,239,7,2.9,1.1,817170|824214|828714|830556|831197|833752|836163,GP ALPHA 1|SNRK2.2|ABI1|CIPK15|KEG|AT5G37740|SIZ1,-1.2
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0009787,regulation of abscisic acid-activated signaling pathway,19_GO:0023052 signaling,-3,4.6,4.5,18982,122,239,7,2.9,1.1,817170|824214|828714|830556|831197|833752|836163,GP ALPHA 1|SNRK2.2|ABI1|CIPK15|KEG|AT5G37740|SIZ1,-1.2
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0010154,fruit development,19_GO:0022414 reproductive process,-3,2.1,3.6,18982,786,239,21,8.8,1.8,816291|818761|819969|820936|820940|821357|824036|824956|829564|829597|831809|832216|834224|834868|835437|836269|837381|837560|838345|838609|838916,HK1|TFIIB|OBE1|TPR2|RR1|BTS|CDC2|SCE1|CYCD3;1|AGB1|EXO70A1|EIF2 BETA|AT5G42190|OBE2|YSL3|PXY|AT1G08590|MAGO|NOF1|EMB2719|PIN7,-1.2
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0048507,meristem development,19_GO:0032502 developmental process,-3,3.1,4,18982,285,239,11,4.6,1.4,819969|820936|820940|825525|834868|835421|835702|836269|837381|838039|839621,OBE1|TPR2|RR1|TTA2|OBE2|BOB1|AT5G56040|PXY|AT1G08590|TTA1|HK3,-1.2
WS_c1_which_mclass____5___1_,GO Biological Processes,19,GO:0042886,amide transport,19_GO:0051179 localization,-3,2.3,3.7,18982,630,239,18,7.5,1.7,814735|818594|819069|819114|819959|823749|823827|824529|825321|826411|828445|829697|833947|834706|837791|838792|840987|843607,PTR2|CLC2|RAB6A|SEC61 BETA|p24beta2|RABE1c|TOC75-III|RAB8|AT3G61480|AT4G08520|AT4G23460|AKR2|SGR4|AT5G46630|KEU|p24delta5|RAB18|TIM23-2,-1.1
