TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT1G03180,NA,NA,NM_001035865,839560,NA,NA,-0.567300952,0.203932254,-0.63184749,0.771233206,-0.064546538,-0.835779743,0.567300952,-0.203932254,0.63184749,-0.771233206,0.064546538,0.835779743
AT1G03270,NA,NA,NM_100209,838595,NA,NA,0.156823124,-0.298382765,-0.089699879,-0.455205889,-0.246523003,0.208682886,-0.156823124,0.298382765,0.089699879,0.455205889,0.246523003,-0.208682886
AT1G03300,ATDUF1,Member of the plant-specific DUF724 protein family. Arabidopsis has 10 DUF724 proteins. Loss of function mutant has a WT phenotype,NM_100212,838627,3702.AT1G03300.1,NA,0.884236687,-0.045195583,1.178169505,-0.929432271,0.293932818,1.223365088,-0.884236687,0.045195583,-1.178169505,0.929432271,-0.293932818,-1.223365088
AT1G03340,NA,NA,NM_100216,839525,NA,NA,-1.09373765,-0.678761137,-0.915968606,0.414976513,0.177769044,-0.23720747,1.09373765,0.678761137,0.915968606,-0.414976513,-0.177769044,0.23720747
AT1G03470,NET3A,NA,NM_001035866,839494,3702.AT1G03470.1,NA,0.514964676,0.560588026,0.613885136,0.045623351,0.09892046,0.053297109,-0.514964676,-0.560588026,-0.613885136,-0.045623351,-0.09892046,-0.053297109
AT1G03510,NA,NA,NM_100233,839478,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004675, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",0.796663752,-0.055782806,0.99044043,-0.852446558,0.193776678,1.046223236,-0.796663752,0.055782806,-0.99044043,0.852446558,-0.193776678,-1.046223236
AT1G03540,NA,NA,NM_100236,839466,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004675, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.104783119,-0.491135964,-0.464904497,-0.386352845,-0.360121379,0.026231466,0.104783119,0.491135964,0.464904497,0.386352845,0.360121379,-0.026231466
AT1G03545,NA,NA,NA,NA,NA,,-0.645916829,-0.414734783,-0.586552505,0.231182046,0.059364323,-0.171817722,0.645916829,0.414734783,0.586552505,-0.231182046,-0.059364323,0.171817722
AT1G03550,AtSCAMP4,NA,NM_001331416,839464,NA,"GO:0003824, GO:0006810, GO:0006886, GO:0015031, GO:0016740, GO:0008152, GO:0051179",-1.421357229,0.023458834,-1.51426019,1.444816062,-0.092902962,-1.537719024,1.421357229,-0.023458834,1.51426019,-1.444816062,0.092902962,1.537719024
AT1G03620,NA,NA,NM_001331423,839448,NA,"GO:0005102, GO:0005488, GO:0005515, GO:0006928, GO:0009987",-1.533763038,0.408019021,-1.09517722,1.941782059,0.438585818,-1.503196241,1.533763038,-0.408019021,1.09517722,-1.941782059,-0.438585818,1.503196241
AT1G03650,NA,NA,NM_100244,839021,NA,"GO:0003824, GO:0005622, GO:0005737, GO:0005829, GO:0005840, GO:0006464, GO:0006473, GO:0008152, GO:0009987, GO:0016407, GO:0016740, GO:0016746, GO:0019538, GO:0030529, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, NA",0.333791908,0.420348635,0.697529526,0.086556727,0.363737618,0.277180891,-0.333791908,-0.420348635,-0.697529526,-0.086556727,-0.363737618,-0.277180891
AT1G03710,NA,NA,NM_001123751,839427,NA,NA,2.305364285,0.320524305,2.345157554,-1.98483998,0.039793269,2.024633249,-2.305364285,-0.320524305,-2.345157554,1.98483998,-0.039793269,-2.024633249
AT1G03750,CHR9,NA,NM_100254,839417,3702.AT1G03750.1,NA,-0.420718779,0.067793664,-0.543598646,0.488512443,-0.122879867,-0.61139231,0.420718779,-0.067793664,0.543598646,-0.488512443,0.122879867,0.61139231
AT1G03760,NA,NA,NM_100255,839119,NA,"GO:0000988, GO:0000989, GO:0001076, GO:0003682, GO:0003712, GO:0003824, GO:0004857, GO:0005488, GO:0005515, GO:0005622, GO:0005634, GO:0005654, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006796, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0016787, GO:0016788, GO:0016791, GO:0019208, GO:0019212, GO:0019219, GO:0019220, GO:0030234, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0065007, GO:0065009",-0.171753977,0.284439081,-0.084303717,0.456193059,0.08745026,-0.368742799,0.171753977,-0.284439081,0.084303717,-0.456193059,-0.08745026,0.368742799
AT1G03770,ATRING1B,"Encodes a nuclear localized protein with similarity to animal polycomb repressive core complex1 (PRC1) core component RING.Appears to function redundantly with ATRING1a, a close paralog. Both interact physically with CLF and LHP1 and appear to function together to repress class I KNOX gene expression.",NM_001197972,839413,3702.AT1G03770.2,"GO:0004842, GO:0006338, GO:0006357, GO:0006464, GO:0003824, GO:0008152, GO:0016874, GO:0019538, GO:0044238",-0.574267574,0.505076635,-0.516768527,1.079344209,0.057499047,-1.021845162,0.574267574,-0.505076635,0.516768527,-1.079344209,-0.057499047,1.021845162
AT1G03820,NA,NA,NM_100261,839400,NA,NA,-3.244144648,0.340811985,-2.986195764,3.584956633,0.257948884,-3.327007749,3.244144648,-0.340811985,2.986195764,-3.584956633,-0.257948884,3.327007749
AT1G03850,ATGRXS13,NA,NM_001331442,839392,3702.AT1G03850.1,"GO:0003824, GO:0006790, GO:0008152, GO:0016491",-0.108978141,2.925384638,0.064464804,3.034362779,0.173442944,-2.860919835,0.108978141,-2.925384638,-0.064464804,-3.034362779,-0.173442944,2.860919835
AT1G03905,ABCI19,NA,NM_001331443,839376,3702.AT1G03905.1,"GO:0003824, GO:0005215, GO:0006810, GO:0016787, GO:0022857, GO:0042626, GO:0008152, GO:0051179",-2.630888264,-0.440312411,-2.646059312,2.190575853,-0.015171048,-2.205746901,2.630888264,0.440312411,2.646059312,-2.190575853,0.015171048,2.205746901
AT1G03990,NA,NA,NM_100280,839342,NA,"GO:0003824, GO:0005622, GO:0008152, GO:0016491, GO:0044464",-0.458552883,-0.234977862,-0.300601105,0.223575021,0.157951777,-0.065623243,0.458552883,0.234977862,0.300601105,-0.223575021,-0.157951777,0.065623243
AT1G03993,NA,NA,NA,NA,NA,,0.095191596,-0.389509406,-0.12966791,-0.484701001,-0.224859505,0.259841496,-0.095191596,0.389509406,0.12966791,0.484701001,0.224859505,-0.259841496
AT1G04030,NA,NA,NM_001331457,839326,NA,NA,-1.315033033,0.365961642,-1.498732491,1.680994675,-0.183699458,-1.864694134,1.315033033,-0.365961642,1.498732491,-1.680994675,0.183699458,1.864694134
AT1G04050,SDG13,"Encodes SUVR1, one of the four closely related Arabidopsis SUVR proteins that belong to the SU(VAR)3-9 subgroup of SET-domain proteins.  Proteins containing the evolutionarily conserved SET domain are involved in regulation of eukaryotic gene expression and chromatin structure through their histone lysine methyltransferase (HMTase) activity.  SUVR1, SUVR2 and SUVR4 proteins contain a novel domain at their N-terminus, and a SUVR specific region preceding the SET domain.  Localized to the nucleolus, maybe involved in regulation of rRNA expression.",NM_001331458,839320,3702.AT1G04050.1,NA,-0.869625941,0.247743661,-0.771936229,1.117369602,0.097689712,-1.019679889,0.869625941,-0.247743661,0.771936229,-1.117369602,-0.097689712,1.019679889
AT1G04070,ATTOM22-I,"Subunit of the TOM complex, a translocase in the outer mitochondrial membrane that selectively allows proteins with a mitochondrial targeting sequence to enter the mitochondrion.",NM_100288,839317,3702.AT1G04070.1,"GO:0005215, GO:0005622, GO:0005737, GO:0005739, GO:0006605, GO:0006810, GO:0006839, GO:0006886, GO:0006996, GO:0007005, GO:0008104, GO:0009987, GO:0015031, GO:0016020, GO:0016021, GO:0016043, GO:0022857, GO:0032991, GO:0043226, GO:0043234, GO:0044464, GO:0051179, GO:0071840",-0.732939868,-0.315127125,-0.708752154,0.417812742,0.024187714,-0.393625028,0.732939868,0.315127125,0.708752154,-0.417812742,-0.024187714,0.393625028
AT1G04077,NA,NA,NA,NA,NA,,1.558867584,0.169444724,1.774357997,-1.38942286,0.215490413,1.604913273,-1.558867584,-0.169444724,-1.774357997,1.38942286,-0.215490413,-1.604913273
AT1G04090,NA,NA,NM_100290,839298,NA,NA,-0.826859329,-0.440806617,-0.840790382,0.386052712,-0.013931052,-0.399983765,0.826859329,0.440806617,0.840790382,-0.386052712,0.013931052,0.399983765
AT1G04100,IAA10,"Auxin induced gene, IAA10 (IAA10).",NM_100291,839290,3702.AT1G04100.1,NA,-0.595054285,-0.135907839,-0.588120605,0.459146446,0.00693368,-0.452212765,0.595054285,0.135907839,0.588120605,-0.459146446,-0.00693368,0.452212765
AT1G04117,NA,NA,NA,NA,NA,,0.155179914,0.079525373,0.20183348,-0.075654541,0.046653566,0.122308107,-0.155179914,-0.079525373,-0.20183348,0.075654541,-0.046653566,-0.122308107
AT1G04163,NA,NA,NA,NA,NA,,0.379950219,0.279729282,-0.030632312,-0.100220937,-0.410582531,-0.310361594,-0.379950219,-0.279729282,0.030632312,0.100220937,0.410582531,0.310361594
AT1G04220,KCS2,"Encodes KCS2, a member of the 3-ketoacyl-CoA synthase family involved in the biosynthesis of VLCFA (very long chain fatty acids).",NM_100303,839578,3702.AT1G04220.1,NA,-4.703461239,-0.879246065,-4.885300755,3.824215174,-0.181839516,-4.00605469,4.703461239,0.879246065,4.885300755,-3.824215174,0.181839516,4.00605469
AT1G04233,NA,NA,NA,NA,NA,,-0.243427226,-0.033743196,0.062249103,0.20968403,0.30567633,0.0959923,0.243427226,0.033743196,-0.062249103,-0.20968403,-0.30567633,-0.0959923
AT1G04247,NA,NA,NA,NA,NA,,-4.785322425,-0.54916817,-5.145565998,4.236154255,-0.360243573,-4.596397829,4.785322425,0.54916817,5.145565998,-4.236154255,0.360243573,4.596397829
AT1G04295,NA,NA,NA,NA,NA,,0.373885116,-0.412178034,-0.178118478,-0.78606315,-0.552003595,0.234059556,-0.373885116,0.412178034,0.178118478,0.78606315,0.552003595,-0.234059556
AT1G04353,NA,NA,NA,NA,NA,,1.269052035,-0.077683189,1.333686086,-1.346735225,0.064634051,1.411369275,-1.269052035,0.077683189,-1.333686086,1.346735225,-0.064634051,-1.411369275
AT1G04357,NA,NA,NA,NA,NA,,0.590981379,-0.476886468,1.297884207,-1.067867847,0.706902829,1.774770676,-0.590981379,0.476886468,-1.297884207,1.067867847,-0.706902829,-1.774770676
AT1G04360,NA,NA,NM_100316,839540,NA,"GO:0006464, GO:0006508, GO:0008152, GO:0009056, GO:0009987, GO:0019538, GO:0044238",-2.608423909,-0.036892039,-2.637401855,2.57153187,-0.028977946,-2.600509816,2.608423909,0.036892039,2.637401855,-2.57153187,0.028977946,2.600509816
AT1G04433,NA,NA,NA,NA,NA,,2.825512475,-0.317235144,2.650581787,-3.142747619,-0.174930688,2.967816931,-2.825512475,0.317235144,-2.650581787,3.142747619,0.174930688,-2.967816931
AT1G04463,NA,NA,NA,NA,NA,,-0.292656935,-0.399254077,-0.249713991,-0.106597143,0.042942943,0.149540086,0.292656935,0.399254077,0.249713991,0.106597143,-0.042942943,-0.149540086
AT1G04487,NA,NA,NA,NA,NA,,2.079422149,0.146290832,2.234730543,-1.933131317,0.155308394,2.088439712,-2.079422149,-0.146290832,-2.234730543,1.933131317,-0.155308394,-2.088439712
AT1G04513,NA,NA,NA,NA,NA,,-0.578516971,-0.209403011,-0.288881528,0.36911396,0.289635442,-0.079478517,0.578516971,0.209403011,0.288881528,-0.36911396,-0.289635442,0.079478517
AT1G04540,NA,NA,NM_100333,839498,NA,NA,-1.345940762,-0.145037693,-1.350949567,1.200903069,-0.005008804,-1.205911874,1.345940762,0.145037693,1.350949567,-1.200903069,0.005008804,1.205911874
AT1G04555,NA,NA,NM_001083988,5007662,NA,,0.40838678,0.315004767,0.389085529,-0.093382014,-0.019301251,0.074080763,-0.40838678,-0.315004767,-0.389085529,0.093382014,0.019301251,-0.074080763
AT1G04570,NA,NA,NM_001331491,839486,NA,NA,-1.550071298,-0.889950056,-1.920144092,0.660121242,-0.370072794,-1.030194036,1.550071298,0.889950056,1.920144092,-0.660121242,0.370072794,1.030194036
